,Bassin_emploi,Compagny,Contrat,Date,Date_scrap,Location,Poste,Resume,Salary,_id
4142,Ile-de-France,RECOMMERCE SOLUTIONS,Stage,,"12/03/2019, 09:33:43",Val de Marne 94,Dev,"CDIRECOMMERCE GROUP est l’expert de la revente, du reconditionnement et de la reprise de smartphones. Nous donnons une seconde vie aux mobiles grâce à des technologies et des méthodes innovantes, depuis la collecte jusqu’à la revente. Nous proposons la gamme de smartphones reconditionnés la plus large du marché sous la marque Recommerce, ainsi que des solutions de reprise novatrices sur le web et en points de vente, et des services dédiés aux besoins de la seconde vie mobile. Nous travaillons avec les plus grands distributeurs européens et avec les opérateurs téléphoniques des marchés Français et Suisse.Parce que « donner du sens » nous paraît primordial, nos solutions et nos processus sont pensés pour contribuer activement au développement durable.Être un « Recommerçant » c’est quoi ?C’est agir directement sur l'environnement d’une manière positive en réduisant l’impact écologique de nos empreintes.C’est rejoindre une entreprise à taille humaine, responsable et dynamiqueC’est travailler sur des projets d’envergure dans un cadre international et multiculturel.C’est avoir accès à de multiples avantages collaborateurs (tickets restaurants-mutuelle-participation...) dont un cadre de travail atypique et agréable (lofts, terrasse, verdure, barbecue …)Forte du Prix de l'Ethique du Medpi 2018, d'une récente levée de fonds de 50 M et de partenariats commerciaux avec les opérateurs et constructeurs stratégiques de son marché, l’entreprise RECOMMERCE accélère son développement international et renforce ses équipes.Nous recrutons ainsi un/une Product Owner E-Commerce pour CDI pour rejoindre notre équipe PO au sein de la DSI. Ce poste, en CDI, est à pourvoir à Gentilly (94) commune limitrophe de Paris ou à Nantes (44).Missions : Sur un marché en pleine expansion, Recommerce Groupe propose la gamme de smartphones reconditionnés la plus large du marché, ainsi que des solutions de reprise innovantes sur le web et en points de vente. Nous sommes positionnés sur toute la chaîne de valeur de la seconde vie des téléphones mobiles.Au sein de la DSI, épaulé par une équipe mixte product owners et de développeurs, le Product Owner Ecommerce aura en charge de faire évoluer le site Recommerce.com en termes d’expérience utilisateurs, de fonctionnalités et de performances économiques.Les missions du Product Owner Ecommerce sont les suivantes :Construire conjointement avec la direction Marketing la feuille de route de l’évolution du site Recommerce.comAnalyser les performances du site Recommerce.com et être force de proposition pour les améliorerCollecter les besoins courts, moyens et longs termes d’évolution et de maintenance, auprès des différents Métiers concernés. Challenger leur impact business.Traduire les besoins métiers en spécifications fonctionnelles, claires et intelligibles par les développeurs. Recetter les développements.Synchroniser les différents métiers de l’entreprise dans la réalisation des projets. Se comporter en chef de projet, véritable “propriétaire du Produit”.Co-animer le comité de pilotage (priorisation et organisation de la roadmap)Rester en veille technologique et marketing sur les sujets EcommerceCompétences attendues : Vous avez une expérience d’au moins 5 ans en gestion de projet Ecommerce avec un track record sur l’amélioration de l’expérience et un focus ROI marqué.Grâce à votre expérience en pilotage de projet web, vous avez développé une sensibilité UX et Design, une aptitude à la rédaction de spécifications fonctionnelles ainsi qu’un vernis technique et une capacité d’interaction fluide avec les équipes de développement.Vous maîtrisez les outils de web analytics et vous avez un vrai goût pour l’analyse de la performance )Vous êtes rigoureux(se), curieux(se) et vous êtes motivé(e) à l’idée de rejoindre une structure à taille humaine en fort développement.En plus du français, vous êtes à l’aise en anglaisDe formation école de commerce ou Marketing Web & Digital (Bac +4/5)Vous avez une sensibilité au développement durable et à l’économie circulaire.Avantages collaborateurs : MutuelleTickets restaurantsParticipationUn cadre de travail agréable (lofts, terrasse, verdure, barbecue …), bien desservi par les transports en commun, à 100m au Sud de ParisFutur « Recommerçant », vous recherchez une équipe dynamique dans laquelle vous impliquer ? Ne laissez pas passer votre chance !Nous vous informons que votre candidature, ainsi que vos données personnelles liées à celle-ci, seront conservées pendant une durée de 24 mois maximum par notre service RH, dans le cadre de nouveaux postes à pourvoir.Si vous le désirez, vous pouvez solliciter l’accès, la modification ou la suppression de vos données personnelles à tout moment en nous l'indiquant à l'adresse suivante : Recommerce Solutions - Données personnelles - 54, Avenue Lénine - 94250 GentillyType d'emploi : Temps plein, CDIExpérience:product owner ecommerce h/f ou similaire: 5 ans (Requis)Langue:Anglais (Requis)",,5c876ee862669d0f8409a370
4143,Ile-de-France,MANPOWER CONSEIL RECRUTEMENT,CDI,10/02/2019,"12/03/2019, 09:33:46",cestas,Dev,,,5c876eea62669d0f8409a371
4144,bordeaux,ACTIVUS Group,CDI,10/02/2019,"12/03/2019, 09:33:47",bordeaux,Dev,,,5c876eeb62669d0f8409a372
4145,Ile-de-France,Manpower,CDI,10/02/2019,"12/03/2019, 09:33:48",le haillan,Data Analyst,,,5c876eec62669d0f8409a373
4146,bordeaux,Keyrus,CDI,10/02/2019,"12/03/2019, 09:33:50",bordeaux,Dev,,,5c876eee62669d0f8409a374
4147,bordeaux,UNIVERSITE DE BORDEAUX,CDI,10/02/2019,"12/03/2019, 09:33:52",bordeaux,Dev,,,5c876ef062669d0f8409a375
4148,Ile-de-France,HAYS,CDI,10/02/2019,"12/03/2019, 09:33:53",gironde,Dev,,40000.0,5c876ef162669d0f8409a376
4149,Ile-de-France,Page Personnel FR,CDI,10/02/2019,"12/03/2019, 09:33:54",gironde,Dev,,,5c876ef262669d0f8409a377
4150,bordeaux,TALENTS RH,CDI,10/02/2019,"12/03/2019, 09:33:55",bordeaux,Dev,,,5c876ef362669d0f8409a378
4151,bordeaux,STRATEOS / WEBENGINEERING,CDI,10/02/2019,"12/03/2019, 09:33:56",bordeaux,Data Engineer,,40000,5c876ef462669d0f8409a379
4152,montpellier,Cooptalis,Stage,,"12/03/2019, 09:34:04",montpellier,Dev,"CDIDans un marché du travail qui se mondialise, où la pénurie de talents est un challenge permanent pour les entreprises, où les individus sont plus mobiles et attirés par une expérience d'expatriation, Cooptalis se positionne comme un intermédiaire privilégié en mobilité internationale.
Pour nous, le talent n'a pas de frontière.

Cooptalis donne vie aux projets de mobilité internationale en réunissant candidats et entreprises partout à travers le monde.

Vous avez un projet d'expatriation ? Cooptalis peut vous accompagner !

Cooptalis recherche des CONCEPTEURS-DEVELOPPEURS DOT NET FULLSTACK (H/F) pour des Entreprises de Services du Numérique (ESN) françaises.

Missions :
Vous évoluerez au sein des équipes au savoir-faire reconnu sur des projets pour des clients grands comptes. Au contact direct des utilisateurs et grands donneurs d'ordres de vos clients, vous serez positionné(e) sur des sujets technologiques innovants et à forte valeur ajoutée. En tant qu’Ingénieur Etudes et Développement, vos missions seront les suivantes :

Analyser les besoins du client,
Participer à la conception technique et fonctionnelle,
Participer à l'architecture et au développement des modules,
Prendre en charge les tests et l'intégration des modules développés.
Rédiger et gérer des livrables,
Maintenir les applications et suivre les évolutions.

Cette liste descriptive de missions n’étant pas limitative.

Profil :
De formation Bac +5, vous justifiez de 3 ans minimum d’expérience en tant que développeur. Vous avez de bonnes connaissances techniques de :

C#, ASP.Net MVC • Angular 2 et 4
Méthodologie Agile (Scrum)

Passionné (e) et force de proposition, vous êtes reconnu(e) pour votre capacité à évoluer au sein d'une équipe et autour de projets communs. Déterminé (e), vous avez une forte capacité d’adaptation et vous êtes capable de vous intégrer très rapidement dans un nouvel environnement.

Langues : Français courant, anglais technique",,5c876efc62669d0f8409a37a
4153,Ile-de-France,AMILTONE,CDI,10/02/2019,"12/03/2019, 09:34:09",villeurbanne,Dev,,,5c876f0162669d0f8409a37b
4154,lyon,"Esker, Inc",CDI,10/02/2019,"12/03/2019, 09:34:10",lyon,Dev,,,5c876f0262669d0f8409a37c
4155,Ile-de-France,STUDIOSANTE,CDI,09/03/2019,"12/03/2019, 09:34:10",limonest,Dev,,,5c876f0262669d0f8409a37d
4156,Ile-de-France,PRO AVANCIA,CDI,09/03/2019,"12/03/2019, 09:34:12",e,Dev,,45000.0,5c876f0462669d0f8409a37e
4157,Ile-de-France,OODRIVE,CDI,08/03/2019,"12/03/2019, 09:34:13",e,Dev,,,5c876f0562669d0f8409a37f
4158,lyon,LENNOX EMEA,CDI,10/02/2019,"12/03/2019, 09:34:14",lyon,Dev,,,5c876f0662669d0f8409a380
4159,lyon,Immocall,CDI,10/02/2019,"12/03/2019, 09:34:14",lyon,Dev,,57500.0,5c876f0662669d0f8409a381
4160,lyon,NEO SOFT,CDI,,"12/03/2019, 09:34:17",lyon,Dev,,,5c876f0962669d0f8409a382
4161,nantes,Scalian,CDI,,"12/03/2019, 09:34:17",nantes,Data Engineer,,,5c876f0962669d0f8409a383
4162,Ile-de-France,IPANEMA CONSULTING,CDI,06/03/2019,"12/03/2019, 09:34:17",paris,Data Scientist,,,5c876f0962669d0f8409a384
4163,lyon,Exponentiel,CDI,10/02/2019,"12/03/2019, 09:34:18",lyon,Data Scientist,,,5c876f0a62669d0f8409a385
4164,Ile-de-France,PycoGroup,CDI,10/02/2019,"12/03/2019, 09:34:19",paris,Data Analyst,,,5c876f0b62669d0f8409a386
4165,nantes,Seyos,CDI,10/02/2019,"12/03/2019, 09:34:19",nantes,Dev,,40000.0,5c876f0b62669d0f8409a387
4166,lyon,Keyrus,CDI,10/02/2019,"12/03/2019, 09:34:21",lyon,Dev,,,5c876f0d62669d0f8409a388
4167,Ile-de-France,Konekt,CDI,,"12/03/2019, 09:34:22",Hauts-de-Seine 92,Data Analyst,,65000.0,5c876f0e62669d0f8409a389
4168,nantes,CS Group Solutions,CDI,07/03/2019,"12/03/2019, 09:34:22",nantes,Dev,,,5c876f0e62669d0f8409a38a
4169,Ile-de-France,DELAIR TECH,CDI,10/02/2019,"12/03/2019, 09:34:24",paris,Data Scientist,,,5c876f1062669d0f8409a38b
4170,nantes,Altran,CDI,10/02/2019,"12/03/2019, 09:34:24",nantes,Dev,,,5c876f1062669d0f8409a38c
4171,Ile-de-France,AUTO1 France,CDI,10/02/2019,"12/03/2019, 09:34:26",Hauts-de-Seine 92,Data Analyst,,,5c876f1262669d0f8409a38d
4172,nantes,EXTERNATIC,CDI,10/02/2019,"12/03/2019, 09:34:26",nantes,Dev,,,5c876f1262669d0f8409a38e
4173,Ile-de-France,Criteo,CDI,10/02/2019,"12/03/2019, 09:34:27",paris,Data Analyst,,,5c876f1462669d0f8409a38f
4174,nantes,Sigma Informatique,CDI,,"12/03/2019, 09:34:28",nantes,Dev,,,5c876f1462669d0f8409a390
4175,Ile-de-France,DELL,CDI,10/02/2019,"12/03/2019, 09:34:30",paris,Data Engineer,,,5c876f1662669d0f8409a391
4176,nantes,Seyos,CDI,07/03/2019,"12/03/2019, 09:34:31",nantes,Dev,,45000.0,5c876f1762669d0f8409a392
4177,Ile-de-France,EDZO.AI,CDI,10/02/2019,"12/03/2019, 09:34:32",paris,Dev,,,5c876f1862669d0f8409a393
4178,Ile-de-France,Seyos,CDI,10/02/2019,"12/03/2019, 09:34:33",erdre,Dev,,37500.0,5c876f1962669d0f8409a394
4179,Ile-de-France,Hermès,CDI,10/02/2019,"12/03/2019, 09:34:34",Seine-Saint-Denis 93,Dev,,,5c876f1a62669d0f8409a395
4180,nantes,EXTERNATIC,CDI,10/02/2019,"12/03/2019, 09:34:35",nantes,Dev,,37500.0,5c876f1b62669d0f8409a396
4181,Ile-de-France,INGENIERIE DIFFUSION MULTIMEDIA,CDI,11/03/2019,"12/03/2019, 09:34:37",Seine-et-Marne 77,Dev,,34200.0,5c876f1d62669d0f8409a397
4182,bordeaux,EXTERNATIC,CDI,10/02/2019,"12/03/2019, 09:34:38",bordeaux,Dev,,,5c876f1e62669d0f8409a398
4183,nantes,Silkhom,CDI,10/02/2019,"12/03/2019, 09:34:38",nantes,Dev,,,5c876f1e62669d0f8409a399
4184,Ile-de-France,Manpower,CDI,10/02/2019,"12/03/2019, 09:34:41",rignac,Dev,,28500.0,5c876f2162669d0f8409a39a
4185,bordeaux,PHI-RH,CDI,10/02/2019,"12/03/2019, 09:34:42",bordeaux,Dev,,35000.0,5c876f2262669d0f8409a39b
4186,bordeaux,FREELANCE VISION,CDI,07/03/2019,"12/03/2019, 09:34:43",bordeaux,Dev,,,5c876f2362669d0f8409a39c
4187,bordeaux,JBL Conseil,CDI,10/02/2019,"12/03/2019, 09:34:45",bordeaux,Dev,,,5c876f2562669d0f8409a39d
4188,Ile-de-France,PAGES JAUNES,CDI,09/03/2019,"12/03/2019, 09:34:46",eysines,Dev,,,5c876f2662669d0f8409a39e
4189,bordeaux,Page Personnel FR,CDI,10/02/2019,"12/03/2019, 09:34:48",bordeaux,Dev,,,5c876f2862669d0f8409a39f
4190,bordeaux,Manpower,CDI,10/02/2019,"12/03/2019, 09:34:49",bordeaux,Dev,,35000.0,5c876f2962669d0f8409a3a0
4191,Ile-de-France,vente-privee devient Veepee,CDI,,"12/03/2019, 09:34:50",Seine-Saint-Denis 93,Dev,"40 000 € par anCDIReact / Redux
Frontend / CDI / Environ 40k€ / 1 - 4 ans / Saint-Denis

Le poste
La mission se déroule au sein de l’équipe de développements du voyage, qui prend en charge quatre applications en transformation constante en symbiose avec l’écosystème du groupe. L’objectif est de les améliorer, en réalisant des évolutions majeures ou en ajoutant de nouvelles fonctionnalités innovantes.

Les responsabilités
Développer de nouvelles fonctionnalités sur la couche front end des applications du voyage
Analyser les besoins du backlog et exprimer les implémentations possibles
Implémenter et tester les fonctionnalités
Réfléchir autour de l’amélioration des performances et de la conception globale du code
Pourquoi venir chez nous?
Avec VEEPEE, le groupe vente-privee ouvre un nouveau chapitre de son histoire européenne avec la convergence des différentes sociétés qui le composent et leurs 6 000 collaborateurs vers une seule et même marque. Tous ensemble, ils mettent les nouvelles technologies au service de nos stratégies, afin de proposer la meilleure expérience possible à nos clients Veepee vous permet de construire votre parcours parmi une pluralité de métiers et de vous renouveler constamment. Tech, logistique, marketing, commercial, production des ventes… prenez part à une aventure humaine au cœur d’enjeux digitaux",40000,5c876f2a62669d0f8409a3a1
